,Team1,Team2,WL,delta_Win_Percentage,delta_Score_Margin
143985,1181,1438,True,-0.091,-0.091
143986,1185,1245,True,-0.098,-0.098
143987,1186,1294,True,0.224,0.224
143988,1183,1188,False,0.179,0.179
143989,1193,1346,True,0.294,0.294
143990,1198,1427,True,0.234,0.234
143991,1202,1273,True,-0.032,-0.032
143992,1172,1206,False,0.269,0.269
143993,1208,1280,True,0.142,0.142
143994,1168,1218,False,-0.547,-0.547
143995,1149,1219,False,-0.421,-0.421
143996,1174,1220,False,-0.486,-0.486
143997,1222,1416,True,0.31,0.31
143998,1225,1315,True,0.13,0.13
143999,1170,1226,False,-0.069,-0.069
144000,1227,1297,True,-0.143,-0.143
144001,1235,1400,True,0.031,0.031
144002,1176,1236,False,-0.194,-0.194
144003,1242,1328,True,0.098,0.098
144004,1239,1244,False,0.119,0.119
144005,1246,1376,True,0.023,0.023
144006,1251,1255,True,0.112,0.112
144007,1252,1316,True,-0.31,-0.31
144008,1253,1413,True,0.242,0.242
144009,1256,1412,True,-0.106,-0.106
144010,1261,1401,True,-0.189,-0.189
144011,1264,1265,True,0.186,0.186
144012,1267,1443,True,0.015,0.015
144013,1276,1345,True,-0.129,-0.129
144014,1116,1279,False,-0.125,-0.125
144015,1281,1397,True,-0.118,-0.118
144016,1282,1410,True,0.136,0.136
144017,1232,1283,False,0.065,0.065
144018,1285,1319,True,0.514,0.514
144019,1286,1381,True,0.29,0.29
144020,1125,1287,False,0.047,0.047
144021,1291,1384,True,0.01,0.01
144022,1292,1379,True,0.451,0.451
144023,1293,1369,True,0.406,0.406
144024,1103,1296,False,0.172,0.172
144025,1248,1298,False,-0.363,-0.363
144026,1197,1299,False,-0.101,-0.101
144027,1126,1300,False,0.055,0.055
144028,1301,1448,True,0.13,0.13
144029,1295,1303,False,0.029,0.029
144030,1304,1336,True,-0.029,-0.029
144031,1201,1305,False,0.152,0.152
144032,1307,1363,True,0.317,0.317
144033,1152,1308,False,-0.643,-0.643
144034,1195,1312,False,0.019,0.019
144035,1288,1313,False,-0.217,-0.217
144036,1180,1318,False,-0.331,-0.331
144037,1320,1455,True,-0.106,-0.106
144038,1228,1321,False,-0.184,-0.184
144039,1270,1322,False,0.061,0.061
144040,1257,1323,False,0.086,0.086
144041,1324,1453,True,0.02,0.02
144042,1138,1325,False,-0.069,-0.069
144043,1326,1353,True,0.412,0.412
144044,1243,1329,False,0.14,0.14
144045,1331,1442,True,0.122,0.122
144046,1165,1335,False,-0.037,-0.037
144047,1334,1337,False,-0.336,-0.336
144048,1212,1341,False,-0.083,-0.083
144049,1162,1343,False,-0.123,-0.123
144050,1207,1344,False,-0.242,-0.242
144051,1330,1349,False,0.296,0.296
144052,1200,1350,False,0.052,0.052
144053,1192,1352,False,0.235,0.235
144054,1355,1377,True,0.374,0.374
144055,1179,1356,False,-0.488,-0.488
144056,1148,1357,False,-0.262,-0.262
144057,1223,1358,False,-0.069,-0.069
144058,1102,1361,False,-0.319,-0.319
144059,1360,1362,False,-0.207,-0.207
144060,1354,1366,False,0.065,0.065
144061,1367,1391,True,-0.017,-0.017
144062,1311,1368,False,-0.065,-0.065
144063,1372,1394,True,0.054,0.054
144064,1233,1373,False,0.052,0.052
144065,1211,1374,False,-0.052,-0.052
144066,1204,1375,False,0.027,0.027
144067,1115,1380,False,-0.371,-0.371
144068,1203,1382,False,-0.036,-0.036
144069,1247,1386,False,-0.527,-0.527
144070,1258,1388,False,-0.406,-0.406
144071,1332,1390,False,0.335,0.335
144072,1184,1398,False,-0.176,-0.176
144073,1240,1399,False,-0.4,-0.4
144074,1124,1403,False,0.043,0.043
144075,1122,1404,False,-0.063,-0.063
144076,1275,1405,False,-0.141,-0.141
144077,1406,1456,True,-0.021,-0.021
144078,1209,1407,False,0.259,0.259
144079,1272,1408,False,0.206,0.206
144080,1238,1411,False,-0.032,-0.032
144081,1169,1414,False,-0.433,-0.433
144082,1117,1419,False,-0.271,-0.271
144083,1241,1423,False,-0.122,-0.122
144084,1161,1424,False,-0.016,-0.016
144085,1111,1426,False,-0.398,-0.398
144086,1194,1431,False,-0.337,-0.337
144087,1387,1433,False,-0.362,-0.362
144088,1120,1435,False,-0.239,-0.239
144089,1385,1437,False,-0.627,-0.627
144090,1359,1441,False,-0.046,-0.046
144091,1132,1444,False,0.071,0.071
144092,1136,1447,False,-0.444,-0.444
144093,1340,1451,False,-0.363,-0.363
144094,1395,1452,False,-0.401,-0.401
144095,1347,1457,False,-0.207,-0.207
144096,1268,1458,False,0.125,0.125
144097,1154,1459,False,-0.192,-0.192
144098,1434,1460,False,0.194,0.194
144099,1139,1462,False,-0.167,-0.167
144100,1217,1463,False,-0.349,-0.349
144101,1107,1263,True,0.475,0.475
144102,1112,1425,True,0.122,0.122
144103,1191,1260,True,0.275,0.275
144104,1133,1229,False,-0.419,-0.419
144105,1234,1278,True,0.419,0.419
144106,1262,1420,True,0.138,0.138
144107,1182,1269,False,0.046,0.046
144108,1199,1274,False,-0.187,-0.187
144109,1231,1277,False,-0.072,-0.072
144110,1314,1338,True,0.179,0.179
144111,1310,1351,False,-0.175,-0.175
144112,1145,1389,False,-0.043,-0.043
144113,1306,1392,False,-0.214,-0.214
144114,1130,1393,False,-0.375,-0.375
144115,1378,1396,False,-0.414,-0.414
144116,1113,1417,False,0.0,0.0
144117,1428,1450,True,0.491,0.491
144118,1216,1436,False,-0.325,-0.325
144119,1108,1115,True,0.222,0.222
144120,1126,1299,True,0.077,0.077
144121,1146,1322,True,0.042,0.042
144122,1164,1175,False,0.074,0.074
144123,1190,1441,True,0.223,0.223
144124,1193,1265,True,0.361,0.361
144125,1214,1288,True,0.4,0.4
144126,1223,1249,True,0.179,0.179
144127,1224,1271,True,0.043,0.043
144128,1233,1346,True,0.388,0.388
144129,1238,1341,True,0.305,0.305
144130,1242,1329,True,0.504,0.504
144131,1221,1250,False,-0.092,-0.092
144132,1254,1383,True,0.064,0.064
144133,1264,1284,False,-0.375,-0.375
144134,1197,1300,False,-0.123,-0.123
144135,1324,1460,True,0.05,0.05
144136,1101,1358,False,-0.184,-0.184
144137,1270,1368,False,-0.054,-0.054
144138,1230,1372,False,-0.261,-0.261
144139,1290,1380,False,-0.384,-0.384
144140,1309,1394,False,-0.508,-0.508
144141,1212,1411,False,-0.42,-0.42
144142,1422,1459,True,-0.054,-0.054
144143,1301,1438,False,-0.303,-0.303
144144,1453,1454,True,0.055,0.055
144145,1308,1455,False,-0.065,-0.065
144146,1102,1424,True,-0.116,-0.116
144147,1103,1138,True,0.182,0.182
144148,1123,1275,True,0.206,0.206
144149,1124,1235,True,0.0,0.0
144150,1139,1166,True,0.114,0.114
144151,1141,1405,True,-0.033,-0.033
144152,1172,1350,True,0.113,0.113
144153,1178,1297,True,0.233,0.233
144154,1196,1208,True,-0.018,-0.018
144155,1228,1353,True,0.247,0.247
144156,1243,1395,True,0.151,0.151
144157,1245,1444,True,0.214,0.214
144158,1280,1435,True,-0.142,-0.142
144159,1281,1376,True,-0.419,-0.419
144160,1132,1296,False,-0.148,-0.148
144161,1185,1325,False,-0.162,-0.162
144162,1276,1326,False,0.03,0.03
144163,1338,1448,True,0.29,0.29
144164,1321,1345,False,-0.14,-0.14
144165,1187,1378,False,0.133,0.133
144166,1400,1452,True,-0.14,-0.14
144167,1279,1401,False,-0.14,-0.14
144168,1375,1407,False,0.146,0.146
144169,1348,1433,False,-0.175,-0.175
144170,1156,1434,False,-0.567,-0.567
144171,1227,1464,False,-0.193,-0.193
144172,1104,1261,True,-0.013,-0.013
144173,1107,1392,True,-0.058,-0.058
144174,1110,1248,True,0.187,0.187
144175,1112,1113,True,0.289,0.289
144176,1119,1221,True,0.157,0.157
144177,1116,1120,False,0.145,0.145
144178,1131,1159,True,0.134,0.134
144179,1137,1259,True,0.252,0.252
144180,1130,1155,False,-0.329,-0.329
144181,1181,1314,True,-0.127,-0.127
144182,1179,1191,False,-0.527,-0.527
144183,1200,1269,True,0.114,0.114
144184,1201,1461,True,0.319,0.319
144185,1182,1203,False,-0.213,-0.213
144186,1199,1210,False,0.018,0.018
144187,1216,1420,True,0.062,0.062
144188,1222,1408,True,0.357,0.357
144189,1229,1232,True,0.096,0.096
144190,1231,1304,True,0.31,0.31
144191,1237,1303,True,-0.165,-0.165
144192,1247,1382,True,-0.466,-0.466
144193,1250,1298,True,-0.047,-0.047
144194,1257,1393,True,0.148,0.148
144195,1260,1320,True,-0.184,-0.184
144196,1272,1416,True,0.159,0.159
144197,1274,1439,True,0.205,0.205
144198,1295,1442,True,0.289,0.289
144199,1305,1363,True,0.353,0.353
144200,1262,1306,False,-0.229,-0.229
144201,1129,1307,False,0.069,0.069
144202,1234,1336,False,0.177,0.177
144203,1133,1356,False,-0.559,-0.559
144204,1207,1371,False,-0.303,-0.303
144205,1177,1385,False,0.064,0.064
144206,1173,1386,False,-0.013,-0.013
144207,1206,1387,False,0.0,0.0
144208,1264,1389,False,-0.048,-0.048
144209,1328,1403,False,0.168,0.168
144210,1168,1414,False,-0.433,-0.433
144211,1160,1425,False,0.02,0.02
144212,1161,1429,False,0.017,0.017
144213,1127,1436,False,-0.339,-0.339
144214,1396,1437,False,-0.197,-0.197
144215,1344,1462,False,-0.147,-0.147
144216,1114,1209,True,0.371,0.371
144217,1125,1184,True,0.166,0.166
144218,1140,1360,True,0.412,0.412
144219,1142,1413,True,-0.035,-0.035
144220,1143,1449,True,0.134,0.134
144221,1148,1291,True,-0.286,-0.286
144222,1151,1440,True,0.622,0.622
144223,1163,1374,True,-0.127,-0.127
144224,1164,1300,True,-0.104,-0.104
144225,1158,1174,False,0.3,0.3
144226,1170,1186,False,-0.086,-0.086
144227,1188,1369,True,0.103,0.103
144228,1180,1189,False,-0.267,-0.267
144229,1154,1190,False,-0.415,-0.415
144230,1145,1193,False,-0.17,-0.17
144231,1195,1252,True,0.229,0.229
144232,1117,1204,False,-0.104,-0.104
144233,1149,1205,False,-0.245,-0.245
144234,1211,1334,True,0.55,0.55
144235,1213,1282,True,0.472,0.472
144236,1169,1218,False,-0.547,-0.547
144237,1219,1255,True,0.41,0.41
144238,1220,1406,True,0.119,0.119
144239,1101,1223,False,-0.115,-0.115
144240,1225,1340,True,0.234,0.234
144241,1236,1355,True,-0.064,-0.064
144242,1239,1367,True,0.179,0.179
144243,1244,1391,True,0.043,0.043
144244,1246,1397,True,0.324,0.324
144245,1256,1427,True,0.567,0.567
144246,1150,1267,False,-0.091,-0.091
144247,1277,1458,True,0.228,0.228
144248,1268,1278,False,0.492,0.492
144249,1287,1398,True,-0.057,-0.057
144250,1167,1308,False,0.047,0.047
144251,1265,1310,False,0.014,0.014
144252,1312,1316,False,-0.1,-0.1
144253,1198,1317,False,0.034,0.034
144254,1241,1318,False,0.114,0.114
144255,1226,1319,False,0.376,0.376
144256,1330,1443,True,0.129,0.129
144257,1346,1389,True,-0.167,-0.167
144258,1251,1347,False,-0.138,-0.138
144259,1194,1349,False,-0.107,-0.107
144260,1254,1352,False,0.203,0.203
144261,1136,1357,False,-0.167,-0.167
144262,1337,1362,False,0.084,0.084
144263,1364,1415,True,0.18,0.18
144264,1258,1365,False,0.1,0.1
144265,1111,1375,False,-0.097,-0.097
144266,1383,1384,True,0.038,0.038
144267,1339,1388,False,-0.484,-0.484
144268,1390,1450,True,0.216,0.216
144269,1183,1404,False,-0.155,-0.155
144270,1153,1409,False,0.043,0.043
144271,1370,1410,False,0.244,0.244
144272,1402,1419,False,-0.133,-0.133
144273,1342,1421,False,-0.359,-0.359
144274,1359,1422,False,0.008,0.008
144275,1418,1426,False,-0.171,-0.171
144276,1417,1428,False,-0.289,-0.289
144277,1152,1430,False,-0.299,-0.299
144278,1379,1431,False,-0.304,-0.304
144279,1273,1441,False,0.115,0.115
144280,1192,1447,False,-0.129,-0.129
144281,1381,1451,False,-0.599,-0.599
144282,1283,1455,False,-0.355,-0.355
144283,1423,1456,False,0.146,0.146
144284,1157,1457,False,-0.113,-0.113
144285,1162,1217,True,0.226,0.226
144286,1165,1171,False,0.0,0.0
144287,1178,1227,True,0.376,0.376
144288,1233,1284,True,-0.106,-0.106
144289,1176,1331,False,0.102,0.102
144290,1135,1335,False,-0.111,-0.111
144291,1343,1463,True,0.0,0.0
144292,1351,1373,False,-0.242,-0.242
144293,1350,1433,False,-0.206,-0.206
144294,1324,1434,False,-0.144,-0.144
144295,1102,1307,True,-0.131,-0.131
144296,1106,1380,True,-0.199,-0.199
144297,1105,1108,False,-0.107,-0.107
144298,1111,1407,True,0.049,0.049
144299,1114,1204,True,0.457,0.457
144300,1116,1281,True,0.177,0.177
144301,1119,1298,True,0.018,0.018
144302,1123,1296,True,-0.005,-0.005
144303,1124,1400,True,0.031,0.031
144304,1125,1399,True,0.026,0.026
144305,1126,1197,True,0.178,0.178
144306,1127,1262,True,-0.09,-0.09
144307,1133,1179,True,-0.071,-0.071
144308,1132,1138,False,-0.138,-0.138
144309,1140,1360,True,0.412,0.412
144310,1144,1149,True,0.111,0.111
144311,1145,1265,True,0.191,0.191
144312,1153,1163,True,-0.018,-0.018
144313,1162,1171,True,0.322,0.322
144314,1167,1410,True,0.539,0.539
144315,1142,1169,False,0.0,0.0
144316,1170,1225,True,-0.199,-0.199
144317,1172,1386,True,-0.181,-0.181
144318,1175,1313,True,-0.317,-0.317
144319,1180,1456,True,-0.421,-0.421
144320,1183,1369,True,0.282,0.282
144321,1185,1405,True,-0.033,-0.033
144322,1190,1273,True,0.108,0.108
144323,1191,1356,True,0.039,0.039
144324,1193,1310,True,0.375,0.375
144325,1195,1244,True,0.242,0.242
144326,1201,1429,True,0.236,0.236
144327,1205,1255,True,0.234,0.234
144328,1117,1209,False,-0.19,-0.19
144329,1210,1323,True,-0.08,-0.08
144330,1152,1213,False,-0.759,-0.759
144331,1165,1217,False,-0.096,-0.096
144332,1218,1414,True,0.114,0.114
144333,1219,1347,True,0.16,0.16
144334,1226,1381,True,0.34,0.34
144335,1231,1345,True,0.016,0.016
144336,1235,1395,True,0.292,0.292
144337,1236,1303,True,0.158,0.158
144338,1212,1238,False,-0.388,-0.388
144339,1174,1241,False,-0.412,-0.412
144340,1242,1243,True,0.364,0.364
144341,1103,1245,False,0.177,0.177
144342,1249,1270,True,0.0,0.0
144343,1252,1391,True,0.056,0.056
144344,1168,1253,False,-0.277,-0.277
144345,1254,1384,True,0.102,0.102
144346,1181,1257,False,-0.045,-0.045
144347,1258,1362,True,-0.05,-0.05
144348,1177,1266,False,-0.316,-0.316
144349,1267,1330,True,-0.114,-0.114
144350,1120,1279,False,-0.27,-0.27
144351,1104,1280,False,0.111,0.111
144352,1285,1286,True,0.188,0.188
144353,1136,1291,False,-0.191,-0.191
144354,1122,1293,False,-0.032,-0.032
144355,1237,1295,False,-0.194,-0.194
144356,1288,1300,False,-0.078,-0.078
144357,1155,1301,False,0.063,0.063
144358,1216,1306,False,-0.305,-0.305
144359,1308,1370,True,0.248,0.248
144360,1309,1322,True,0.051,0.051
144361,1239,1312,False,-0.104,-0.104
144362,1274,1314,False,-0.043,-0.043
144363,1294,1315,False,-0.207,-0.207
144364,1316,1367,True,0.383,0.383
144365,1194,1317,False,-0.107,-0.107
144366,1229,1320,False,-0.088,-0.088
144367,1275,1325,False,-0.27,-0.27
144368,1304,1326,False,-0.135,-0.135
144369,1328,1452,True,0.016,0.016
144370,1332,1333,True,0.218,0.218
144371,1336,1353,True,0.306,0.306
144372,1337,1365,True,0.234,0.234
144373,1338,1393,True,0.051,0.051
144374,1334,1339,False,-0.124,-0.124
144375,1186,1340,False,0.121,0.121
144376,1115,1341,False,0.016,0.016
144377,1251,1342,False,0.059,0.059
144378,1135,1343,False,-0.519,-0.519
144379,1182,1348,False,-0.047,-0.047
144380,1198,1349,False,0.034,0.034
144381,1271,1354,False,-0.258,-0.258
144382,1355,1442,True,0.482,0.482
144383,1192,1357,False,0.148,0.148
144384,1146,1358,False,-0.267,-0.267
144385,1359,1440,True,0.165,0.165
144386,1364,1413,True,0.246,0.246
144387,1224,1366,False,-0.15,-0.15
144388,1311,1372,False,-0.563,-0.563
144389,1196,1376,False,-0.166,-0.166
144390,1272,1378,False,0.317,0.317
144391,1173,1382,False,0.048,0.048
144392,1352,1383,False,-0.139,-0.139
144393,1200,1387,False,0.208,0.208
144394,1211,1388,False,-0.058,-0.058
144395,1230,1394,False,-0.207,-0.207
144396,1261,1397,False,0.135,0.135
144397,1240,1398,False,-0.436,-0.436
144398,1246,1401,False,0.0,0.0
144399,1402,1418,True,-0.069,-0.069
144400,1329,1403,False,-0.238,-0.238
144401,1188,1404,False,-0.334,-0.334
144402,1189,1406,False,-0.133,-0.133
144403,1290,1411,False,-0.334,-0.334
144404,1160,1417,False,0.187,0.187
144405,1419,1426,True,-0.107,-0.107
144406,1151,1422,False,0.465,0.465
144407,1158,1423,False,-0.234,-0.234
144408,1305,1424,False,0.051,0.051
144409,1379,1427,False,0.126,0.126
144410,1282,1430,False,-0.012,-0.012
144411,1256,1431,False,0.137,0.137
144412,1208,1435,False,0.0,0.0
144413,1420,1436,False,-0.387,-0.387
144414,1139,1437,False,-0.176,-0.176
144415,1199,1439,False,0.018,0.018
144416,1154,1441,False,-0.192,-0.192
144417,1150,1443,False,-0.076,-0.076
144418,1141,1444,False,0.116,0.116
144419,1148,1447,False,-0.539,-0.539
144420,1390,1449,False,-0.08,-0.08
144421,1319,1451,False,-0.635,-0.635
144422,1453,1464,True,0.336,0.336
144423,1156,1454,False,-0.348,-0.348
144424,1421,1457,False,-0.045,-0.045
144425,1202,1459,False,0.083,0.083
144426,1297,1460,False,-0.356,-0.356
144427,1161,1461,False,0.1,0.1
144428,1207,1462,False,-0.389,-0.389
144429,1335,1463,False,-0.408,-0.408
144430,1101,1368,True,0.01,0.01
144431,1110,1221,True,-0.037,-0.037
144432,1131,1137,False,-0.004,-0.004
144433,1143,1450,True,0.43,0.43
144434,1159,1259,True,0.114,0.114
144435,1176,1377,True,0.116,0.116
144436,1203,1247,True,0.43,0.43
144437,1220,1318,True,0.188,0.188
144438,1248,1250,False,-0.316,-0.316
144439,1260,1283,True,0.065,0.065
144440,1264,1346,True,0.119,0.119
144441,1268,1276,True,0.114,0.114
144442,1206,1269,False,-0.094,-0.094
144443,1284,1389,True,0.327,0.327
144444,1227,1324,False,-0.549,-0.549
144445,1361,1363,True,0.505,0.505
144446,1371,1385,True,0.532,0.532
144447,1187,1374,False,-0.458,-0.458
144448,1263,1392,False,-0.533,-0.533
144449,1222,1396,False,0.054,0.054
144450,1409,1416,True,0.245,0.245
144451,1292,1412,False,-0.096,-0.096
144452,1425,1428,False,-0.122,-0.122
144453,1178,1434,False,-0.317,-0.317
144454,1130,1448,False,-0.136,-0.136
144455,1232,1455,False,-0.29,-0.29
144456,1228,1458,False,-0.184,-0.184
144457,1105,1380,True,-0.256,-0.256
144458,1106,1108,True,-0.05,-0.05
144459,1126,1391,True,0.133,0.133
144460,1146,1270,True,-0.019,-0.019
144461,1197,1271,True,-0.068,-0.068
144462,1175,1214,False,-0.5,-0.5
144463,1223,1230,False,-0.112,-0.112
144464,1233,1373,True,0.052,0.052
144465,1274,1438,True,-0.007,-0.007
144466,1288,1299,True,-0.056,-0.056
144467,1164,1313,False,-0.243,-0.243
144468,1311,1322,False,0.05,0.05
144469,1290,1341,False,0.003,0.003
144470,1224,1354,False,-0.215,-0.215
144471,1249,1372,False,-0.552,-0.552
144472,1243,1400,False,-0.11,-0.11
144473,1115,1411,False,-0.321,-0.321
144474,1235,1452,False,-0.109,-0.109
144475,1156,1453,False,-0.403,-0.403
144476,1454,1464,True,0.281,0.281
144477,1116,1261,True,-0.076,-0.076
144478,1129,1424,True,0.084,0.084
144479,1132,1325,True,-0.207,-0.207
144480,1138,1245,True,-0.005,-0.005
144481,1141,1296,True,-0.103,-0.103
144482,1161,1307,True,-0.031,-0.031
144483,1172,1348,True,0.082,0.082
144484,1173,1387,True,0.437,0.437
144485,1185,1444,True,0.116,0.116
144486,1133,1191,False,-0.598,-0.598
144487,1204,1209,True,-0.086,-0.086
144488,1155,1210,False,-0.028,-0.028
144489,1124,1242,False,-0.223,-0.223
144490,1104,1246,False,-0.202,-0.202
144491,1265,1351,True,-0.161,-0.161
144492,1103,1275,False,0.383,0.383
144493,1277,1326,True,0.247,0.247
144494,1278,1353,True,0.064,0.064
144495,1279,1281,True,0.302,0.302
144496,1309,1368,False,-0.064,-0.064
144497,1264,1389,False,-0.048,-0.048
144498,1101,1394,False,-0.434,-0.434
144499,1395,1403,False,-0.249,-0.249
144500,1123,1405,False,0.065,0.065
144501,1396,1409,False,0.011,0.011
144502,1196,1435,False,-0.018,-0.018
144503,1130,1439,False,-0.357,-0.357
144504,1107,1262,True,0.385,0.385
144505,1110,1298,True,-0.176,-0.176
144506,1119,1131,True,0.033,0.033
144507,1120,1208,True,-0.239,-0.239
144508,1137,1248,True,0.352,0.352
144509,1112,1160,False,0.102,0.102
144510,1187,1408,True,0.022,0.022
144511,1193,1373,True,-0.042,-0.042
144512,1200,1247,True,0.285,0.285
144513,1102,1201,False,-0.319,-0.319
144514,1203,1350,True,0.197,0.197
144515,1206,1433,True,-0.362,-0.362
144516,1216,1263,True,0.014,0.014
144517,1222,1416,True,0.31,0.31
144518,1197,1224,False,-0.111,-0.111
144519,1229,1356,True,-0.14,-0.14
144520,1159,1250,False,-0.102,-0.102
144521,1257,1338,True,0.097,0.097
144522,1221,1259,False,0.124,0.124
144523,1166,1266,False,-0.043,-0.043
144524,1276,1321,True,0.011,0.011
144525,1179,1283,False,-0.187,-0.187
144526,1288,1313,True,-0.217,-0.217
144527,1305,1429,True,0.084,0.084
144528,1301,1314,False,-0.339,-0.339
144529,1232,1320,False,-0.184,-0.184
144530,1323,1448,True,0.301,0.301
144531,1328,1329,True,0.406,0.406
144532,1332,1450,True,0.551,0.551
144533,1333,1449,True,0.037,0.037
144534,1361,1461,True,0.319,0.319
144535,1376,1397,True,0.301,0.301
144536,1182,1382,False,-0.249,-0.249
144537,1269,1386,False,-0.356,-0.356
144538,1280,1401,False,-0.313,-0.313
144539,1253,1414,False,-0.156,-0.156
144540,1127,1420,False,0.048,0.048
144541,1306,1436,False,-0.02,-0.02
144542,1260,1455,False,-0.29,-0.29
144543,1234,1458,False,0.052,0.052
144544,1437,1462,False,0.009,0.009
144545,1114,1426,True,0.183,0.183
144546,1122,1188,True,0.271,0.271
144547,1140,1339,True,0.333,0.333
144548,1143,1417,True,0.228,0.228
144549,1145,1310,True,0.205,0.205
144550,1150,1427,True,0.291,0.291
144551,1156,1297,True,-0.017,-0.017
144552,1149,1157,False,-0.355,-0.355
144553,1163,1378,True,0.464,0.464
144554,1142,1168,False,0.0,0.0
144555,1177,1385,True,0.064,0.064
144556,1174,1180,False,0.033,0.033
144557,1181,1199,True,0.103,0.103
144558,1183,1293,True,-0.124,-0.124
144559,1184,1240,True,0.26,0.26
144560,1190,1202,True,0.14,0.14
144561,1192,1291,True,0.124,0.124
144562,1111,1204,False,-0.124,-0.124
144563,1211,1360,True,0.505,0.505
144564,1219,1457,True,-0.047,-0.047
144565,1220,1423,True,-0.048,-0.048
144566,1228,1231,False,-0.34,-0.34
144567,1236,1442,True,0.418,0.418
144568,1244,1252,True,-0.013,-0.013
144569,1148,1254,False,-0.378,-0.378
144570,1256,1317,True,0.367,0.367
144571,1226,1285,False,-0.138,-0.138
144572,1287,1399,True,-0.021,-0.021
144573,1170,1294,False,0.138,0.138
144574,1303,1331,True,0.138,0.138
144575,1315,1340,True,0.104,0.104
144576,1239,1316,False,-0.204,-0.204
144577,1158,1318,False,0.002,0.002
144578,1330,1431,True,0.066,0.066
144579,1334,1362,True,-0.252,-0.252
144580,1304,1336,False,-0.029,-0.029
144581,1255,1342,False,-0.053,-0.053
144582,1144,1347,False,-0.15,-0.15
144583,1349,1379,True,0.074,0.074
144584,1352,1357,True,-0.087,-0.087
144585,1295,1355,False,-0.193,-0.193
144586,1169,1364,False,-0.281,-0.281
144587,1312,1367,False,0.283,0.283
144588,1344,1371,False,-0.061,-0.061
144589,1272,1374,False,-0.274,-0.274
144590,1237,1377,False,-0.013,-0.013
144591,1136,1383,False,-0.219,-0.219
144592,1365,1388,False,-0.506,-0.506
144593,1390,1425,True,-0.153,-0.153
144594,1195,1391,False,0.285,0.285
144595,1117,1402,False,-0.138,-0.138
144596,1398,1404,False,0.095,0.095
144597,1241,1406,False,0.045,0.045
144598,1267,1412,False,-0.291,-0.291
144599,1218,1415,False,0.446,0.446
144600,1407,1418,False,-0.276,-0.276
144601,1375,1419,False,-0.194,-0.194
144602,1251,1421,False,-0.3,-0.3
144603,1154,1422,False,-0.138,-0.138
144604,1113,1428,False,-0.289,-0.289
144605,1273,1440,False,0.326,0.326
144606,1441,1459,True,0.0,0.0
144607,1292,1443,False,0.21,0.21
144608,1384,1447,False,-0.263,-0.263
144609,1286,1451,False,-0.309,-0.309
144610,1189,1456,False,-0.154,-0.154
144611,1460,1464,True,0.306,0.306
144612,1135,1171,True,-0.074,-0.074
144613,1233,1264,True,0.269,0.269
144614,1265,1346,True,-0.067,-0.067
144615,1284,1351,True,0.4,0.4
144616,1178,1324,False,-0.173,-0.173
144617,1165,1335,False,-0.037,-0.037
144618,1162,1343,False,-0.123,-0.123
144619,1434,1454,True,0.219,0.219
144620,1227,1453,False,-0.529,-0.529
144621,1217,1463,False,-0.349,-0.349
144622,1101,1309,True,0.074,0.074
144623,1103,1132,True,0.32,0.32
144624,1104,1120,True,0.208,0.208
144625,1106,1341,True,0.188,0.188
144626,1107,1216,True,0.461,0.461
144627,1108,1380,True,-0.149,-0.149
144628,1110,1259,True,0.087,0.087
144629,1114,1402,True,0.423,0.423
144630,1115,1212,True,0.099,0.099
144631,1116,1397,True,0.059,0.059
144632,1122,1369,True,0.374,0.374
144633,1123,1185,True,0.098,0.098
144634,1124,1395,True,0.292,0.292
144635,1126,1300,True,0.055,0.055
144636,1127,1263,True,0.0,0.0
144637,1129,1361,True,-0.119,-0.119
144638,1131,1221,True,0.124,0.124
144639,1136,1254,True,-0.283,-0.283
144640,1137,1298,True,-0.011,-0.011
144641,1139,1207,True,0.222,0.222
144642,1141,1405,True,-0.033,-0.033
144643,1150,1431,True,-0.139,-0.139
144644,1151,1359,True,0.457,0.457
144645,1153,1187,True,0.313,0.313
144646,1157,1421,True,-0.068,-0.068
144647,1162,1335,True,0.285,0.285
144648,1167,1213,True,-0.069,-0.069
144649,1176,1295,True,-0.065,-0.065
144650,1179,1260,True,-0.252,-0.252
144651,1174,1189,False,-0.234,-0.234
144652,1190,1459,True,0.223,0.223
144653,1148,1192,False,-0.41,-0.41
144654,1194,1198,False,-0.141,-0.141
144655,1199,1323,True,-0.062,-0.062
144656,1172,1200,False,0.061,0.061
144657,1201,1307,True,0.188,0.188
144658,1208,1279,True,-0.031,-0.031
144659,1111,1209,False,-0.21,-0.21
144660,1130,1210,False,-0.357,-0.357
144661,1140,1211,False,-0.093,-0.093
144662,1214,1224,True,0.334,0.334
144663,1135,1217,False,-0.17,-0.17
144664,1169,1218,False,-0.547,-0.547
144665,1219,1342,True,0.357,0.357
144666,1158,1220,False,-0.186,-0.186
144667,1186,1225,False,-0.113,-0.113
144668,1226,1286,True,0.05,0.05
144669,1230,1249,True,0.291,0.291
144670,1133,1232,False,-0.323,-0.323
144671,1235,1243,True,0.141,0.141
144672,1236,1237,False,0.323,0.323
144673,1238,1290,True,0.302,0.302
144674,1241,1456,True,0.024,0.024
144675,1242,1403,True,0.266,0.266
144676,1206,1247,False,0.077,0.077
144677,1159,1248,False,0.214,0.214
144678,1119,1250,False,0.065,0.065
144679,1205,1251,False,0.122,0.122
144680,1253,1415,True,0.176,0.176
144681,1255,1347,True,-0.25,-0.25
